molecules,label
CCCN(CCC)c1ccccc1,242.0
CCSCC,92.1
CCCCCCCCCCCCCCCCCl,322.0
CC(C)[N+](=O)[O-],120.2
CCCCC(C)C(C)CC,163.4
CCCC(C)CCN,149.0
CCOc1cc(C=O)ccc1O,294.0
ClCBr,68.0
CCC(C)(Cl)CC,116.0
CCSc1ccccc1,205.0
C=C(Cl)C#N,88.5
CC(C)(Br)C(=O)Br,163.0
CC#N,81.6
CCCCCCc1ccc(N)cc1,282.0
N#CCCO,221.0
CC(C)CCC#N,156.5
CCC[C@@H](O)CC,134.75
CN(C)[Si](C)(C)C,86.0
CC1CNCC(C)O1,146.6
CCCCCOc1ccccc1,200.0
CCc1cccs1,134.0
CCCc1ccccc1O,220.0
Cc1c(Cl)cccc1[N+](=O)[O-],238.0
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,264.0
CC(C)CC(O)C(C)C,157.5
CCC(C)C#N,125.0
CC(C)(C)c1cccc([N+](=O)[O-])c1,254.0
NCCNCCNCCN,266.5
Ic1ccccc1I,287.0
CC(C)(C)OC=O,82.5
CCOC(=O)CF,120.0
OCCCCCCCO,262.0
CC(C)(Br)C(=O)O,199.0
C=CC(O)CO,196.5
CC(C=O)c1ccccc1,203.5
CCCOCC,63.2
CCOC(=O)CI,179.0
N#CSc1ccccc1,232.5
CCN1CCCC(N)C1,155.0
Clc1ccccc1,131.7
CCC(CC)(CC)C(C)C,172.0
CC(O)CN(C)C,124.5
CCCCO[N+](=O)[O-],133.0
O=Cc1ccc[nH]1,218.0
N#CCCCOc1ccccc1,288.0
COC(=O)c1ccccc1C,215.0
CCC(=O)Nc1ccccc1,222.2
CF,-78.4
CC(C)COS(=O)OCC(C)C,210.0
Clc1cc(Cl)cc(Br)c1,232.0
Fc1cc(F)nc(F)n1,98.0
CC(C)CCOC(=O)C(=O)OCCC(C)C,267.5
CCOO,95.0
Cc1cccc(C(=O)c2ccccc2)c1,317.0
Oc1cccc(C(F)(F)F)c1,178.0
Cc1cccc([N+](=O)[O-])c1C,240.0
FCC(F)(F)C(F)F,26.0
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,104.0
C#CC(C)C,26.3
CCCCC(C)CC(C)C,156.0
C=CC(C)(O)CCC=C(C)C,197.5
CCCCCCCCCCCCCCCCCCCc1ccccc1,419.0
CCCCCCC=O,152.8
Cc1c(F)c(F)c(F)c(F)c1F,117.5
CCC(Br)(Br)CBr,213.8
O=Cc1c(F)c(F)cc(F)c1F,178.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,29.2
CN(CCO)CCO,247.0
CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,361.0
CCCCCCCCNCCCCCCCC,297.5
N[C@H](Cc1ccccc1)c1ccccc1,311.0
O=C(O)C(F)Cl,162.0
CCOS(=O)OCC,158.0
C#CCC1CCCCC1,157.5
CCOC(C)Cl,93.5
CC1=C2C[C@H](C(=O)C1)C2(C)C,227.5
CCCCSCCCC,185.0
O=[N+]([O-])c1ccccc1Br,258.0
O=C=Nc1ccc(Br)cc1,226.0
CCOC(=O)C(Br)CC,177.0
CC(C)CC(=O)Cl,114.0
Nc1cccc(C(F)(F)F)c1,187.0
CCN=Cc1ccccc1,196.0
CCCCCCCC/C=C\CCCCCCCCCCCCC,378.0
O=CF,-26.5
CCOS(=O)(=O)C(F)(F)F,115.0
CCC(Cl)CC,97.5
Fc1ccc(Br)cc1,151.5
CC(Br)Br,108.0
CCNC(=O)OCC,176.0
CCOC(C)(C)OCC,114.0
CCC(C)CCBr,148.0
O=[N+]([O-])C(Cl)(Cl)Cl,112.0
CC(C)COc1ccccc1,197.5
CC(O)CBr,146.5
CCCCC(CC)CCl,172.0
CCC1CCC1,70.8
O=C(Cl)C(Cl)Cl,108.0
C=C1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@H](C)C3=C[C@H]12,275.0
CC(C)COC(=O)CC(C)C,168.5
CNC(C)CC1CCCCC1,205.0
O=C(OC(=O)c1ccccc1)c1ccccc1,360.0
NCc1ccc(Br)cc1,250.0
O=C(O)/C(F)=C/c1ccccc1,290.0
CCC(C)NC(C)CC,135.0
O=C(O)CF,168.0
Sc1ccccc1S,238.5
CCOC(=O)C(OCC)OCC,199.0
CCCCC(C)C(C)O,166.1
CCCC(C)N,92.0
O=C(Cl)CCCC(=O)Cl,217.0
Cc1ccc(Cl)c(N)c1,229.0
COC(=O)Cl,70.5
O=C(Cl)OC(Cl)(Cl)Cl,128.0
CC(CCO)C(F)(F)F,139.5
C=C(Cl)c1ccccc1,199.0
CC(C)CN(CC(C)C)CC(C)C,191.5
CCCCCc1ccc(O)cc1,250.5
CC=CC(C)C(=O)O,199.0
CC(Cl)C(=O)CCl,166.5
O=CC12CC=CCC1C1CC=CCC1O2,307.0
CC1CCOS(=O)O1,185.0
CCCCCCC(C)CCC,187.0
Cc1ccc(O)c(Cl)c1C,188.0
COc1ccc(Br)cc1OC,254.5
Brc1cc(Br)c(Br)s1,260.0
N#Cc1ccccc1N,263.0
FC(=C(F)C(F)(F)F)C(F)(F)F,1.5
O=[N+]([O-])c1ccccc1CO,270.0
CC(C)NCc1ccccc1,200.0
CCOC(=O)c1ccccc1N,268.0
BrCCCCCBr,222.3
CCCCCOC(=O)CCCC,203.7
COP(=O)(OC)OC=C(Cl)Cl,234.1
Cc1cc(C)c(Br)c(C)c1Br,285.0
OCCC(F)(F)F,99.5
CCOC(=O)c1ccc(N)cc1,310.0
COc1ccc(Br)cc1,215.0
CCCC(C)(CC)CC,140.6
Cc1cc(O)ccc1Cl,235.0
S=C=NC1CCCCC1,220.0
Clc1ccc(Br)cc1Cl,237.0
C=CC=O,52.6
c1ccc(CNc2ccccc2)cc1,306.5
FC(F)(F)C1(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,125.0
CCCCCCCC(C)CC,188.1
CC(C)COC(=O)c1ccccc1O,261.0
CCCCCCCCF,142.4
COc1c(F)c(F)cc(F)c1F,138.0
CCC(C)(C)C(=O)O,186.0
Cc1ccccc1CC=O,221.0
c1ccc(-c2ccc[nH]2)cc1,272.0
CC(C)(C)CC(=O)O,190.0
CC(=O)Oc1ccc(C)c(C)c1,235.0
Oc1cccc(O)c1,280.0
CCOC(=O)CC(=O)OCC,200.0
C=C[C@H](C)O,96.5
CCCC=CCCCCC,170.6
Cc1cncnc1,153.0
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,346.0
C1CO1,10.6
C/C=C(/C)c1ccccc1,194.7
CCCCCCCCC(=O)OC,213.5
CCOC(=O)C(C(=O)OCC)C(=O)OCC,253.0
CC(C)CN(C)C,80.5
CC(O)C(Cl)(Cl)Cl,163.0
Cn1c(=S)sc2ccccc21,335.0
COc1ccccc1C#N,255.5
CCCCCCCCCC(C)C=O,171.0
CCN(C)c1ccccc1,204.0
Nc1ccc([N+](=O)[O-])cc1,332.0
O=C(c1cccs1)c1cccs1,326.0
CC(C)C(C)c1ccccc1,187.0
CCCCCCCCCCCCCCCCC(=O)O,363.8
COc1ccc(Cl)cc1,197.5
CCC(C)Br,91.2
CC(=O)c1ccccc1C,214.0
CCc1ccc2c(c1)CCCC2,244.0
CCCCCC1CCCCC1,203.7
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,376.0
OCCN1CCCCC1,202.0
CC(Cl)C(=O)O,185.0
N#Cc1c(Cl)cccc1Cl,270.0
CC(C)(Br)Br,115.0
CN(C)N=O,154.0
CCCC(O)CC(C)C,164.0
CCOC(=O)CCCC(=O)OCC,236.5
CCC(=O)C(=O)CC,130.0
CC(C)COC(OCC(C)C)OCC(C)C,223.0
O=[N+]([O-])c1ccc(Cl)c(C(F)(F)F)c1,232.0
CCOC(=O)C1(C(=O)OCC)CC1,216.0
C#CCC(C)C,61.2
COc1ccc(CCl)cc1,262.5
CCCCCCCCCCCCCCCCCCS,360.0
CC1CCNCC1,130.0
CCOCCCl,107.5
CCN(C)CC,66.0
COS(C)(=O)=O,203.0
CC(C)c1ccccc1N,221.0
C1CNC1,63.0
FC=C(F)F,-51.0
CCCCCCCCC(=O)Cl,215.3
O=[N+]([O-])c1ccc(F)cc1F,207.0
CC(C)CCC(C)C,109.1
CCCCCCCBr,179.0
CC(C)CCI,147.0
CC(C)(C)CCC(C)(C)C,137.4
COBOC,25.9
CCC#CCCCCC,157.1
Cc1ccc(O)c(C)c1C,236.0
CCCc1ccc(O)cc1,232.6
COc1ccc(C(=O)Cl)cc1,262.5
Cc1ccc(C)s1,136.5
C=C[Si](C)(Cl)Cl,92.5
CC(=O)Oc1cc(C)ccc1C(C)C,245.0
CN1CCCCC1,107.0
CC(C)(O)CCl,128.5
CCCCCCCC(=O)c1ccccc1,285.0
CCC(C)CC(O)CC,172.0
Cc1cc(C)c(N)c(C)c1,232.5
COCC(=O)c1ccccc1,245.0
CC(=O)c1cccc([N+](=O)[O-])c1,202.0
CCc1ccc(C)cc1C,188.4
CCCCCCC(C(=O)OCC)C(=O)OCC,269.0
CCOP(=O)(OCC)N(C)C,232.05
C[C@@H](N)C(C)(C)C,102.0
CCC(CC)CC(C)C,133.8
CCC[N+](=O)[O-],131.1
C(CC1CCNCC1)CC1CCNCC1,329.0
CCCCCI,155.0
C=C(CC)CCCC,120.0
CCN(CC)c1ccccc1,216.3
OCCCO,214.4
CC(F)(F)C(F)(F)F,-17.4
COC(=O)C(=O)Cl,119.0
CC(=O)CC(=O)OC(C)C,186.0
CN(C)c1ccc(C#N)cc1,318.0
CC(C)CCC(O)C(C)C,175.0
O=[N+]([O-])c1ccc(Br)cc1,256.0
CCOC(OCC)c1ccco1,191.5
CCCCC(C)CCCC,165.1
c1ccc(NC2CCCCC2)cc1,279.0
CCCCC[C@@H](O)CC,171.0
CCCCCCCC[Si](Cl)(Cl)Cl,232.0
CCC(C#N)CC#N,264.0
CN(C)c1ccccc1N(C)C,215.5
NCCCCN,158.5
CC(=O)Br,76.0
C1CCSCC1,141.8
O=Cc1cccc(F)c1,173.0
Clc1ccc(C(Cl)(Cl)Cl)cc1,245.0
COCCOC(C)=O,143.0
CCC(C)(Br)CC,130.0
Brc1cccc(I)c1,252.0
Cc1c(O)cccc1O,264.0
FC(F)(F)c1nc(C(F)(F)F)nc(C(F)(F)F)n1,95.5
Cc1ccc(Cl)cc1,162.4
Clc1ccc(C(Cl)Cl)c(Cl)c1Cl,278.0
CC(=O)C(C)O,143.0
CC(Cl)CC(C)Cl,145.0
COCCN,95.0
CC[C@H]1CCCC[C@H]1C,153.85
CCOS(=O)(=O)Cl,152.5
COc1ccc(C)cc1OC,220.0
C=CCOC=O,83.6
C=CCC(=C)C,56.0
CC(C)=C1CCCC(C)C1,174.0
CC(C)C(C)(C)C(C)C,141.5
C[C@H](N)[C@H](O)c1cccc(O)c1,218.0
CC1(C)CCCC(C)(C)N1,156.0
CCCCCCCCCC(C)=O,231.5
c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1,420.0
CCCC(=O)CCC,144.0
COc1ccc(CN)cc1,236.5
CCCCOC(=O)CCC,166.0
COCCO,124.1
C=CCCC,29.9
CC(C)OC(=O)c1ccccc1,216.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,105.9
C#CCCC,40.1
CCOC(=O)C(Cl)C(=O)OCC,222.0
CCCCC(C)(CC)CC,163.8
OCc1ccccc1Cl,230.0
Cc1ccc(C(=O)c2ccccc2)cc1C,341.0
CC(C)CNCC(C)C,139.6
Cc1c(Br)cc(Br)cc1Br,290.0
CC(C)CCC(C)O,151.0
CCO[Si](c1ccccc1)(c1ccccc1)c1ccccc1,344.0
C#CCCCCCCCCCCCCC,268.0
COc1c(Br)cc(Br)cc1Br,298.0
CN(C)B(F)N(C)C,106.0
CCC(C)(Cl)CCl,134.0
O=C=Nc1ccc(Cl)cc1,203.5
N#Cc1nc(C#N)nc(C#N)n1,262.0
O=C(O)c1cc2ccccc2o1,312.5
CC(C)CC(C)CC(C)C,147.6
c1ccc(CCCc2ccccc2)cc1,300.3
CC(C)(CCl)c1ccccc1,223.0
COc1ccc(CO)cc1,259.1
Cc1csc(C)c1,140.7
O=[N+]([O-])c1cccc(Cl)c1,236.0
C=COCCCC,94.0
CCCOC(=O)CC(C)C,155.9
CC(C)(Cl)Cl,69.3
CC(C)C(N)=O,218.0
CCCN=C=S,153.0
COc1ccccc1CCN,236.5
CC(=O)OC1CCCCC1,173.0
Brc1ccccc1Br,225.0
S=C=NCc1ccccc1,243.0
CCCCCCCCCCCCCCCCCCCCCCCCC,401.9
CCCCCCCCCC(=O)OC,224.0
CCCCCCCCOC=O,198.8
Sc1cccc(Cl)c1,206.0
CC(=O)OO,110.0
CCOC(=O)C(C(=O)OCC)=C(C)C,176.5
C=CCOCCC,91.0
CCN(C(C)C)C(C)C,126.5
c1cncc([C@@H]2CCCCN2)c1,276.0
CCOC(=O)CCC=O,162.0
c1c2c(cc3c1CCCC3)CCCC2,294.0
CCOC(=O)CC(C)C,135.0
NCCCc1ccccc1,221.0
CCOCCOCCOCCO,255.8
C=C(C)C(C)CC,84.3
CCCCCCC(C)O,179.25
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,505.0
CCCc1ccc(OC)cc1,211.5
C=CCCCCCC,121.2
CC(C)[C@@H]1CC[C@@H](C)[C@H](O)C1,217.5
CC#CCCCC,112.0
CCCOCOCCC,140.5
C1CSCCS1,199.5
CCCCOc1ccccc1,210.0
Cc1ccccc1Cl,159.0
c1ccc(-c2ccccc2-c2ccccc2)cc1,332.0
FC1(F)C(Cl)=C(Cl)C(F)(F)C(F)(F)C1(F)F,113.0
C=Cc1ccc(OC)cc1,205.0
Fc1cccc(N=C=S)c1,227.0
CCCC(C)(O)CC(C)C,171.0
CCC(C)(O)CC,122.4
CCCCCCCCCCBr,240.6
C=CC=C,-4.4
CCC(C)(C)C(C)(C)CC,170.0
CCOC(=O)c1cccc(Cl)c1,243.0
CCCCC(C)(O)CCC,180.0
CCCC1CC1,69.1
CCC(=O)c1cccc(C)c1,235.0
CC=CC(=O)Cl,124.5
CCC(Br)C(=O)OC,168.0
CC(C)=CCCC(C)=CC(=O)O,250.0
O=C(Cl)Oc1ccccc1,185.0
CON,49.5
CC#CCC(C)C,102.5
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,325.0
Cc1c(O)cccc1Cl,225.0
C[Si](C)(C)CCCCl,151.0
CC(=O)OCC(CO)OC(C)=O,259.0
O=[N+]([O-])c1ccc(F)cc1,205.0
CC1OC1C,58.25
CC(CCC(C)C)=NO,195.5
CCOC(=O)C(C)Br,160.0
CC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,320.0
CCCCCCCCCCCCCCCCO,334.0
c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,431.0
FC1(F)C(Cl)=C(Cl)C(F)(F)C1(F)F,90.7
CCCCCCC(=O)OCCC,208.0
CCCCCCCCCCCCCCC,270.6
FC(F)I,21.6
Cc1cccc(N)c1N,255.0
CC(C)(C)Cc1ccccc1,186.0
CCC(=O)CO,160.0
C1=CCCC1,44.2
CC(=O)c1c(C)cc(C)cc1C,241.0
CCC=C(C)C=C(C)C,138.0
C=CCC(C)C(C)C,109.0
C=C(C)C(=O)OC,100.5
O=C(O)CCCCCl,230.0
OCc1cccc(I)c1,252.0
Cc1ccc(C(F)(F)F)cc1,129.0
CCSCCSCC,217.0
CCCCC[Si](Cl)(Cl)Cl,172.0
C=CC(=C)Cl,59.4
CCCCC(=O)OCC(C)C,179.0
CC1CCCC(C)C1=O,175.0
CC(=O)OCCCCl,164.0
CC(C)CC#N,127.5
CCc1cc(C)cc(C)c1,183.6
C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,295.5
CCN(CC)CC#N,170.0
ClCCCOCCCCl,216.0
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)F,95.0
CC(C)(C)c1cc(O)ccc1O,273.0
N#Cc1ccc(Br)cc1,236.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,249.0
C=CC(Cl)Cl,84.4
CCCCC(=O)OCC,146.1
CCC(=O)OC1CCCCC1,193.0
CCOC(=O)C=CCC(=O)OCC,237.0
C=C(C)C(=O)OC(C)C,125.0
CCCCl,46.5
OCC1CCC(CO)O1,265.0
CCNc1ccccc1,203.0
C=CC[N+](=O)[O-],127.5
CCCSC(C)C,132.1
CC(=O)C(C)C,94.3
CCCCC(=O)OCCC,167.5
CCOC(=O)c1ccc(Br)cc1,263.0
Nc1ccc(Nc2ccccc2)cc1,354.0
O=C=Nc1ccc(N=C=O)cc1,260.0
FC(F)(F)C1(F)OC1(F)F,-27.4
COc1ccc(Cl)cc1Cl,232.0
CCCCCCCCC(=O)CC,227.0
CCN(N)c1ccccc1,237.0
CCCCC(C)C(C)C,140.5
CC(C)CCCCO,170.0
C=COCCC,65.0
c1ccc(CC2CCNCC2)cc1,270.0
CC(C)c1ccc(C(C)C)cc1,210.3
CCOc1ccc(Cl)cc1Cl,237.0
Cc1cc[nH]c(=O)c1,308.0
CCCCCCOC,126.1
CC(=O)OC(C)C,88.6
Cc1cccc(C#N)c1,213.0
CCOC(=O)c1cccc(Br)c1,261.0
C=C1CCCCC1,102.5
CC1=CCC(C(=O)O)C1(C)C,241.5
FC(F)(Cl)Cl,-29.8
Oc1ccc2c(c1)CCC2,253.0
CCCC=NO,154.0
CCCCCCCCCCCCCCCCCCCC1CCCCC1,420.0
C=C=C(C)C,40.83
Clc1cccc(Br)c1,196.0
CNc1cccc(C)c1,206.5
c1ccccc1,80.0
CCC(C)C(CC)C(C)C,162.0
CCCCCO[N+](=O)[O-],157.0
C=C(C)OC,35.0
CCC(C)C(=O)O,176.5
CCC1CC1,35.9
O=C(Cl)CCl,106.0
CCN1CCCCC1,130.8
CCOC(=O)CCCCC(=O)OCC,245.0
CC=C(Cl)Cl,76.5
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,384.0
CCOC(=O)c1ccccc1,212.0
Cc1cc(O)c(C(C)C)cc1Cl,258.5
CC=Cc1cccc(OC)c1O,267.5
O=C1OC(=O)C(F)(F)C1(F)F,54.5
C#CC(C)(O)CC,120.5
C#CC(C)(O)c1ccccc1,217.5
CCCC(CCC)C(=O)O,222.0
FC(Cl)(Cl)Cl,23.7
Fc1c(F)c(F)c(Cl)c(F)c1F,117.9
ClCCCl,83.5
COC(=O)C1CCCCC1,183.0
C=C(Br)CBr,141.0
CCCCOCCOCC(C)O,230.0
C#CC,-23.2
CCCCC(C(C)=O)C(=O)OCC,221.5
O=Cc1c(F)c(F)c(F)c(F)c1F,167.0
C[Si](Cl)(c1ccccc1)c1ccccc1,295.0
CCOC(=O)CCCCCCCCC(=O)OCC,305.0
FC(F)(Br)C(F)(Cl)Br,93.0
CCB(Cl)CC,78.5
Nc1cccc(F)c1,188.0
Cc1ccc(CO)cc1,217.0
CCCCCCCN,156.0
CCSC#N,146.0
CCCCCCCC(=O)OCC,208.5
CC1CCCC(C(C)C)C1,166.5
OC1CCCCCC1,185.0
C1CSC1,95.0
O=C(O)c1ccccc1,249.2
Cc1ccc(C=O)c(O)c1,223.0
CC1=CCC2C(C1)C2(C)C,170.0
CCCc1ccccc1C,185.0
CCN(CCO)CCO,247.0
CC1CCCCCC1,134.0
CCCOC(=O)c1ccccc1O,239.0
C=Cc1ccccc1Br,209.2
O=C(c1ccc(Br)cc1)c1ccc(Br)cc1,395.0
ClCc1ccccc1CCl,239.5
C=CCCCCCC=C,142.5
COc1ccccc1C=O,243.5
CCCCc1ccc(N)cc1,261.0
CCC(C(C)C)C(C)C,136.7
CC1(C)CC(O)CC(C)(CN)C1,265.0
C1=CC=CCCC=C1,145.5
c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,420.0
Brc1ccc(Br)s1,210.3
CBr,3.5
CSB(C)C,71.0
C=CCO,97.0
O=CC1CCCO1,142.0
FC(Br)(Br)Br,108.0
COC(=O)CC(C)C,116.5
CC(O)CC(C)O,199.0
C=COC,5.5
C=CCCCCCCCCC(=O)O,275.0
O=C(c1ccccc1)c1ccc(-c2ccccc2)cc1,419.5
COCOC,42.0
FC(F)=C(F)F,-75.9
CCCCCCCCC(=O)CCCCCCCC,251.5
Oc1c(Cl)cccc1Cl,220.0
C/C=C/C(C)CC,87.6
O=CNC1CCCCC1,260.0
CC(C)CC(C)(C)C,99.2
CCCCC(C)(C)CCC,157.5
O=C(CCl)C(Cl)(Cl)Cl,183.0
CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,193.0
OCCCCO,235.0
CCC1C=CCC1,97.8
CCCCOCCC,118.1
CC1CCC(C(C)C)C(O)C1,212.0
c1ccc(Sc2ccccc2)cc1,296.0
CC(=O)c1ccc(C)s1,232.5
c1ccc2c(c1)ccc1[nH]c3ccccc3c12,448.0
FC(F)OCC(F)(F)F,29.3
CCCCCS,126.6
CCC(C)OC(=O)Cl,126.0
CC(=O)c1cccc(N)c1,289.5
C=CCc1ccc(O)cc1,238.0
C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,220.0
CCCOP(=O)(OCCC)OCCC,252.0
CCC(CC1CCCCC1)CC1CCCCC1,306.0
CCCCC1CCCCC1,180.9
C=CCCc1ccccc1,177.0
CC(Cl)CBr,118.0
CCOC,7.4
C#CCO,113.6
ClCC1CC1,88.0
CCOCOCOCC,140.6
CCCCCCCC(N)=O,239.0
CCC(C)CCC(C)O,170.0
Cc1cc(O)cc(C)c1Cl,246.0
FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,130.0
CC(N)CCN,139.5
CCOCCOCC,119.4
CCC(C)I,120.0
Oc1ccc(O)c(Cl)c1,263.0
CCN(CC)C(C)=O,185.5
Fc1ccc(C(F)(F)F)cc1,103.5
COCC(C)=O,116.0
C=CC(=O)OCC,99.4
CCOC(=O)CNc1ccccc1,273.5
Cc1ccc(C)cc1,138.3
CNc1nc(NC(C)C)nc(SC)n1,345.0
C=C(C)C(=O)OCCCC,160.0
Cn1ccnc1,195.5
CCCCC,36.0
CCCCCCC(O)CCCC,229.0
O=Cc1cc(Cl)ccc1Cl,232.0
CCC(=O)OC(C)CC,133.0
CO[SiH](OC)OC,81.0
O=C(Cl)Cl,8.2
CCOC(=O)C(C)(C)Br,163.0
O=C(O)C(Cl)(Cl)Cl,196.5
C1=CC2CCC1C2,96.0
CSC(C)C,84.8
C1CCOC1,65.0
C=CCCCO,141.0
CCCCCCC(Cl)Cl,191.0
CCC1CCNCC1,154.0
CCOc1ccccc1Cl,210.0
O=C(O)c1cc(Cl)ccc1Cl,301.0
CCCCCCCCCCCCCCCCCCCCC,356.5
C=CC(C)Cl,64.5
O=C1CCCCC1C1CCCCC1,264.0
CCc1ccc(O)c(OC)c1,236.5
S=C=Nc1ccc(Cl)cc1,249.5
O=C(OCc1ccccc1)c1ccccc1,323.5
CCCCOCC(C)C,151.0
CCOCCOCCOCC,188.0
Cc1ccc(C(C)c2ccc(C)cc2)cc1,297.5
CCOC(=O)c1ccc(O)cc1,297.5
Cl[Si](Cl)(Cl)CCc1ccccc1,242.0
CC(=NO)c1ccccc1,245.0
Oc1ccc(Cl)cc1Cl,210.0
COc1cccc([N+](=O)[O-])c1,258.0
C=CCc1ccccc1O,220.0
C=CC=CC#N,136.5
c1ccc2c(c1)ccc1ncccc12,352.0
CCCCOCc1ccco1,190.0
CC(C)(C)N=C=S,140.0
CCC(=O)C(C)(C)C,125.6
CC(C)OC(=O)C=CC(=O)OC(C)C,280.0
CCC=Cc1ccccc1,198.7
Cc1cccnn1,214.0
O=C(Cl)c1ccccc1,197.2
Cc1ccc2nccnc2c1,249.0
CCC(C)CC(C)N,132.5
CC1CC(=O)CC(C)(C)C1,189.0
CCCCS,98.5
c1ccsc1,84.0
CC#Cc1ccccc1,183.0
CCc1cccc(O)c1,218.4
CN(N)c1ccccc1,228.0
CC(C)(O)CCO,202.5
Cc1ccccc1C(=O)c1ccccc1,308.0
NC(=O)c1cccc([N+](=O)[O-])c1,312.5
CC(C)COC(=O)Cl,128.8
Cc1nccc2ccccc12,248.0
C[Si](C)(C)CO,121.0
CCC=CBr,99.0
c1ccc2c(c1)Cc1ccccc1-2,295.0
CC(C)c1cc(C(C)C)cc(C(C)C)c1,238.0
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,510.0
c1ccc(-n2ccnc2)cc1,276.0
CC(=O)OC(OC(C)=O)c1ccco1,220.0
Oc1ccc2c(c1)CCCC2,275.5
COC(=O)Cc1ccccc1,216.5
Cc1ccc(N)cc1Cl,243.0
Cc1cccc(C)c1N,215.0
CCC(C)N,62.75
CSCCC=O,165.5
OCCC1CCCCC1,208.0
NC[C@H]1CCCO1,153.0
C=Cc1c(C)cc(C)cc1C,209.0
CCCC(C)C(=O)O,196.5
CC(O)CN(CC(C)O)CC(C)O,305.0
c1ccc2[nH]nnc2c1,350.0
CCCCCCCCCCCCCCCCCCCC,343.0
C#COCC,50.0
Cc1ccc(F)cc1[N+](=O)[O-],213.0
CN1CN(C)CN(C)C1,162.75
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,45.0
CCN(Cc1ccccc1)c1ccccc1,288.0
CCOC(=O)CC(C(C)=O)C(=O)OCC,255.0
CCC(C)C(C)C(C)CC,162.5
ON=C1CCCC1,196.0
COc1cc(C)cc(C)c1,194.0
FC(F)(F)C(F)(F)C(Cl)Cl,51.1
C[S+](C)[O-],189.0
FC(F)(F)C(Cl)C(F)(F)F,14.1
OC(c1ccccc1)c1ccccc1,298.0
OCC=Cc1ccccc1,250.0
C=C(C)CCC(C)C,111.6
Cc1cnc(C)o1,117.5
CC(C)c1ccc(O)c(O)c1,271.0
CCCCCCCC,125.6
ClC=C(Cl)Cl,87.2
Cc1ccc(S)cc1,195.0
CCC(C)CCc1ccccc1,220.0
C1CCCCCCCCCCC1,247.0
CCOc1cccc(F)c1,172.0
CCOC(=O)C(=O)OCC,185.7
O=[N+]([O-])c1ccccc1C(F)(F)F,217.0
c1cc2ccc3cccc4ccc(c1)c2c34,404.0
N#CCc1ccccc1F,232.0
CCC1CCCO1,109.0
O=[N+]([O-])C(F)(F)C(F)(F)[N+](=O)[O-],58.5
CCC(=O)CC(C)C,135.0
CC#CC(=O)OCC,163.0
CCCCCCCCCCCCCN,275.8
C=CC1=CCCCC1,145.0
C=C(C)C(C)=O,98.0
COCCCl,92.5
Nc1c(F)c(F)cc(F)c1F,158.0
COC(=O)c1cccc(C)c1,221.0
CC(=O)S,93.0
CCCCCCCCCCCC#N,277.0
CCCCC(=O)OC(=O)CCCC,227.0
CCCC(C)CC(C)(C)C,148.3
CCCOc1ccccc1O,227.0
CC(=O)OCCOCCOCCOC(C)=O,286.0
ClCC(Cl)Cl,113.8
C#CCl,-30.0
CCCCCC(C)(C)C,132.7
CC(N)CN,119.5
CCCCCCOC(=O)CCC,208.0
CC(=O)OCC(C)OC(C)=O,190.5
Oc1ccc(Br)cc1Br,238.5
CCC(C)C(C)CC,117.7
COc1ccc(C#N)cc1,256.5
Brc1cccs1,150.0
FC(Cl)C(Cl)(Cl)Cl,116.5
C#CC=O,60.0
N#Cc1ccccc1Cl,232.0
CCCCOCCOCCOC(C)=O,245.0
COC(=O)c1cccc(O)c1,281.0
